subj_id,cr,fa,hit,miss,zhr,zfa,dprime,crit
S20,49,51,35,65,-0.385320466,0.025068908,-0.410389375,-0.025068908
S21,37,63,63,37,0.331853346,0.331853346,0,-0.331853346
S22,47,53,37,63,-0.331853346,0.075269862,-0.407123209,-0.075269862
S23,48,52,57,43,0.176374165,0.050153583,0.126220581,-0.050153583
S24,16,84,63,37,0.331853346,0.994457883,-0.662604537,-0.994457883
S25,31,69,35,65,-0.385320466,0.495850347,-0.881170814,-0.495850347
S26,38,62,36,64,-0.358458793,0.305480788,-0.663939581,-0.305480788
S27,46,54,38,62,-0.305480788,0.100433721,-0.405914509,-0.100433721
S28,48,52,42,58,-0.201893479,0.050153583,-0.252047063,-0.050153583
S29,46,54,38,62,-0.305480788,0.100433721,-0.405914509,-0.100433721
S30,15,85,45,55,-0.125661347,1.036433389,-1.162094736,-1.036433389
S31,69,31,13,87,-1.126391129,-0.495850347,-0.630540782,0.495850347
S32,66,34,29,71,-0.55338472,-0.412463129,-0.14092159,0.412463129
S33,42,58,74,26,0.643345405,0.201893479,0.441451926,-0.201893479
S34,41,59,51,49,0.025068908,0.227544977,-0.202476068,-0.227544977
S35,82,18,17,83,-0.954165253,-0.915365088,-0.038800165,0.915365088
S36,66,34,61,39,0.279319034,-0.412463129,0.691782164,0.412463129
S37,55,45,21,79,-0.806421247,-0.125661347,-0.6807599,0.125661347
S38,65,35,48,52,-0.050153583,-0.385320466,0.335166883,0.385320466
S39,69,31,17,83,-0.954165253,-0.495850347,-0.458314906,0.495850347
S40,40,60,42,58,-0.201893479,0.253347103,-0.455240582,-0.253347103
S01,35,65,23,77,-0.738846849,0.385320466,-1.124167316,-0.385320466
S02,55,45,43,57,-0.176374165,-0.125661347,-0.050712818,0.125661347
S03,25,75,42,58,-0.201893479,0.67448975,-0.876383229,-0.67448975
S04,43,57,33,67,-0.439913166,0.176374165,-0.61628733,-0.176374165
S05,50,50,55,45,0.125661347,0,0.125661347,0
S06,19,81,61,39,0.279319034,0.877896295,-0.598577261,-0.877896295
S07,27,73,81,19,0.877896295,0.612812991,0.265083304,-0.612812991
S08,60,40,30,70,-0.524400513,-0.253347103,-0.27105341,0.253347103
S09,65,35,48,52,-0.050153583,-0.385320466,0.335166883,0.385320466
S10,68,32,29,71,-0.55338472,-0.467698799,-0.08568592,0.467698799
S11,45,55,50,50,0,0.125661347,-0.125661347,-0.125661347
S12,43,57,21,79,-0.806421247,0.176374165,-0.982795412,-0.176374165
S13,56,44,62,38,0.305480788,-0.150969215,0.456450004,0.150969215
S14,75,25,55,45,0.125661347,-0.67448975,0.800151097,0.67448975
S15,26,74,69,31,0.495850347,0.643345405,-0.147495058,-0.643345405
S16,87,13,11,89,-1.22652812,-1.126391129,-0.100136991,1.126391129
S17,87,13,28,72,-0.582841507,-1.126391129,0.543549622,1.126391129
S18,73,27,19,81,-0.877896295,-0.612812991,-0.265083304,0.612812991
S19,24,76,65,35,0.385320466,0.706302563,-0.320982096,-0.706302563
S20,64,36,54,46,0.100433721,-0.358458793,0.458892514,0.358458793
S21,64,36,52,48,0.050153583,-0.358458793,0.408612377,0.358458793
S22,74,26,30,70,-0.524400513,-0.643345405,0.118944893,0.643345405
S23,58,42,30,70,-0.524400513,-0.201893479,-0.322507034,0.201893479
S24,66,34,66,34,0.412463129,-0.412463129,0.824926259,0.412463129
S25,62,38,49,51,-0.025068908,-0.305480788,0.28041188,0.305480788
S26,57,43,33,67,-0.439913166,-0.176374165,-0.263539001,0.176374165
S27,71,29,46,54,-0.100433721,-0.55338472,0.452950999,0.55338472
S28,62,38,27,73,-0.612812991,-0.305480788,-0.307332203,0.305480788
S29,51,49,16,84,-0.994457883,-0.025068908,-0.969388975,0.025068908
S30,27,73,52,48,0.050153583,0.612812991,-0.562659408,-0.612812991
S31,84,16,26,74,-0.643345405,-0.994457883,0.351112478,0.994457883
S32,34,66,20,80,-0.841621234,0.412463129,-1.254084363,-0.412463129
S33,66,34,86,14,1.080319341,-0.412463129,1.49278247,0.412463129
S34,64,36,54,46,0.100433721,-0.358458793,0.458892514,0.358458793
S35,50,50,55,45,0.125661347,0,0.125661347,0
S36,30,70,81,19,0.877896295,0.524400513,0.353495782,-0.524400513
S37,56,44,31,69,-0.495850347,-0.150969215,-0.344881132,0.150969215
S38,47,53,60,40,0.253347103,0.075269862,0.178077241,-0.075269862
S39,17,83,54,46,0.100433721,0.954165253,-0.853731533,-0.954165253
S40,39,61,43,57,-0.176374165,0.279319034,-0.455693199,-0.279319034
S01,10,90,71,29,0.55338472,1.281551566,-0.728166846,-1.281551566
S02,26,74,86,14,1.080319341,0.643345405,0.436973935,-0.643345405
S03,44,56,30,70,-0.524400513,0.150969215,-0.675369728,-0.150969215
S04,46,54,55,45,0.125661347,0.100433721,0.025227626,-0.100433721
S05,56,44,26,74,-0.643345405,-0.150969215,-0.49237619,0.150969215
S06,43,57,54,46,0.100433721,0.176374165,-0.075940444,-0.176374165
S07,48,52,62,38,0.305480788,0.050153583,0.255327205,-0.050153583
S08,50,50,61,39,0.279319034,0,0.279319034,0
S09,70,30,47,53,-0.075269862,-0.524400513,0.449130651,0.524400513
S10,91,9,55,45,0.125661347,-1.340755034,1.466416381,1.340755034
S11,59,41,49,51,-0.025068908,-0.227544977,0.202476068,0.227544977
S12,39,61,58,42,0.201893479,0.279319034,-0.077425555,-0.279319034
S13,43,57,59,41,0.227544977,0.176374165,0.051170812,-0.176374165
S14,56,44,28,72,-0.582841507,-0.150969215,-0.431872292,0.150969215
S15,12,88,61,39,0.279319034,1.174986792,-0.895667758,-1.174986792
S16,45,55,40,60,-0.253347103,0.125661347,-0.37900845,-0.125661347
S17,28,72,68,32,0.467698799,0.582841507,-0.115142708,-0.582841507
S18,47,53,39,61,-0.279319034,0.075269862,-0.354588897,-0.075269862
S19,86,14,13,87,-1.126391129,-1.080319341,-0.046071788,1.080319341
S20,91,9,48,52,-0.050153583,-1.340755034,1.29060145,1.340755034
S21,29,71,68,32,0.467698799,0.55338472,-0.08568592,-0.55338472
S22,38,62,70,30,0.524400513,0.305480788,0.218919725,-0.305480788
S23,64,36,53,47,0.075269862,-0.358458793,0.433728655,0.358458793
S24,57,43,54,46,0.100433721,-0.176374165,0.276807885,0.176374165
S25,64,36,23,77,-0.738846849,-0.358458793,-0.380388056,0.358458793
S26,55,45,48,52,-0.050153583,-0.125661347,0.075507763,0.125661347
S27,85,15,16,84,-0.994457883,-1.036433389,0.041975506,1.036433389
S28,39,61,34,66,-0.412463129,0.279319034,-0.691782164,-0.279319034
S29,74,26,47,53,-0.075269862,-0.643345405,0.568075543,0.643345405
S30,80,20,45,55,-0.125661347,-0.841621234,0.715959887,0.841621234
S31,18,82,43,57,-0.176374165,0.915365088,-1.091739253,-0.915365088
S32,16,84,61,39,0.279319034,0.994457883,-0.715138849,-0.994457883
S33,24,76,56,44,0.150969215,0.706302563,-0.555333347,-0.706302563
S34,29,71,71,29,0.55338472,0.55338472,0,-0.55338472
S35,49,51,24,76,-0.706302563,0.025068908,-0.731371471,-0.025068908
S36,30,70,75,25,0.67448975,0.524400513,0.150089237,-0.524400513
S37,49,51,19,81,-0.877896295,0.025068908,-0.902965203,-0.025068908
S38,57,43,48,52,-0.050153583,-0.176374165,0.126220581,0.176374165
S39,57,43,70,30,0.524400513,-0.176374165,0.700774677,0.176374165
S40,59,41,54,46,0.100433721,-0.227544977,0.327978697,0.227544977
S01,38,62,50,50,0,0.305480788,-0.305480788,-0.305480788
S02,89,11,45,55,-0.125661347,-1.22652812,1.100866773,1.22652812
S03,11,89,81,19,0.877896295,1.22652812,-0.348631825,-1.22652812
S04,79,21,10,90,-1.281551566,-0.806421247,-0.475130319,0.806421247
S05,59,41,28,72,-0.582841507,-0.227544977,-0.355296531,0.227544977
S06,80,20,27,73,-0.612812991,-0.841621234,0.228808243,0.841621234
S07,55,45,79,21,0.806421247,-0.125661347,0.932082594,0.125661347
S08,59,41,30,70,-0.524400513,-0.227544977,-0.296855536,0.227544977
S09,64,36,39,61,-0.279319034,-0.358458793,0.079139759,0.358458793
S10,74,26,32,68,-0.467698799,-0.643345405,0.175646606,0.643345405
S11,82,18,34,66,-0.412463129,-0.915365088,0.502901958,0.915365088
S12,84,16,12,88,-1.174986792,-0.994457883,-0.180528909,0.994457883
S13,25,75,56,44,0.150969215,0.67448975,-0.523520535,-0.67448975
S14,75,25,31,69,-0.495850347,-0.67448975,0.178639403,0.67448975
S15,62,38,25,75,-0.67448975,-0.305480788,-0.369008962,0.305480788
S16,29,71,59,41,0.227544977,0.55338472,-0.325839743,-0.55338472
S17,65,35,41,59,-0.227544977,-0.385320466,0.15777549,0.385320466
S18,32,68,59,41,0.227544977,0.467698799,-0.240153822,-0.467698799
S19,64,36,61,39,0.279319034,-0.358458793,0.637777828,0.358458793
S20,77,23,46,54,-0.100433721,-0.738846849,0.638413129,0.738846849
S21,41,59,35,65,-0.385320466,0.227544977,-0.612865443,-0.227544977
S22,15,85,85,15,1.036433389,1.036433389,0,-1.036433389
S23,49,51,50,50,0,0.025068908,-0.025068908,-0.025068908
S24,42,58,16,84,-0.994457883,0.201893479,-1.196351362,-0.201893479
S25,53,47,66,34,0.412463129,-0.075269862,0.487732992,0.075269862
S26,29,71,83,17,0.954165253,0.55338472,0.400780534,-0.55338472
S27,26,74,66,34,0.412463129,0.643345405,-0.230882276,-0.643345405
S28,75,25,59,41,0.227544977,-0.67448975,0.902034727,0.67448975
S29,67,33,65,35,0.385320466,-0.439913166,0.825233632,0.439913166
S30,35,65,76,24,0.706302563,0.385320466,0.320982096,-0.385320466
S31,87,13,24,76,-0.706302563,-1.126391129,0.420088566,1.126391129
S32,74,26,18,82,-0.915365088,-0.643345405,-0.272019682,0.643345405
S33,61,39,34,66,-0.412463129,-0.279319034,-0.133144095,0.279319034
S34,36,64,70,30,0.524400513,0.358458793,0.165941719,-0.358458793
S35,69,31,37,63,-0.331853346,-0.495850347,0.163997001,0.495850347
S36,69,31,41,59,-0.227544977,-0.495850347,0.268305371,0.495850347
S37,31,69,45,55,-0.125661347,0.495850347,-0.621511694,-0.495850347
S38,66,34,10,90,-1.281551566,-0.412463129,-0.869088436,0.412463129
S39,60,40,52,48,0.050153583,-0.253347103,0.303500687,0.253347103
S40,50,50,48,52,-0.050153583,0,-0.050153583,0
S01,44,56,54,46,0.100433721,0.150969215,-0.050535495,-0.150969215
S02,40,60,24,76,-0.706302563,0.253347103,-0.959649666,-0.253347103
S03,58,42,51,49,0.025068908,-0.201893479,0.226962387,0.201893479
S04,72,28,73,27,0.612812991,-0.582841507,1.195654498,0.582841507
S05,32,68,70,30,0.524400513,0.467698799,0.056701714,-0.467698799
S06,16,84,77,23,0.738846849,0.994457883,-0.255611034,-0.994457883
S07,69,31,16,84,-0.994457883,-0.495850347,-0.498607536,0.495850347
S08,43,57,65,35,0.385320466,0.176374165,0.208946302,-0.176374165
S09,30,70,64,36,0.358458793,0.524400513,-0.165941719,-0.524400513
S10,64,36,55,45,0.125661347,-0.358458793,0.48412014,0.358458793
S11,44,56,67,33,0.439913166,0.150969215,0.28894395,-0.150969215
S12,37,63,41,59,-0.227544977,0.331853346,-0.559398323,-0.331853346
S13,30,70,74,26,0.643345405,0.524400513,0.118944893,-0.524400513
S14,19,81,67,33,0.439913166,0.877896295,-0.437983129,-0.877896295
S15,21,79,84,16,0.994457883,0.806421247,0.188036636,-0.806421247
S16,76,24,31,69,-0.495850347,-0.706302563,0.210452215,0.706302563
S17,68,32,47,53,-0.075269862,-0.467698799,0.392428937,0.467698799
S18,24,76,81,19,0.877896295,0.706302563,0.171593732,-0.706302563
S19,65,35,36,64,-0.358458793,-0.385320466,0.026861673,0.385320466
S20,36,64,50,50,0,0.358458793,-0.358458793,-0.358458793
S21,26,74,64,36,0.358458793,0.643345405,-0.284886612,-0.643345405
S22,26,74,50,50,0,0.643345405,-0.643345405,-0.643345405
S23,50,50,46,54,-0.100433721,0,-0.100433721,0
S24,50,50,29,71,-0.55338472,0,-0.55338472,0
S25,24,76,97,3,1.880793608,0.706302563,1.174491045,-0.706302563
S26,33,67,57,43,0.176374165,0.439913166,-0.263539001,-0.439913166
S27,36,64,84,16,0.994457883,0.358458793,0.63599909,-0.358458793
S28,20,80,58,42,0.201893479,0.841621234,-0.639727754,-0.841621234
S29,47,53,63,37,0.331853346,0.075269862,0.256583484,-0.075269862
S30,42,58,97,3,1.880793608,0.201893479,1.678900129,-0.201893479
S31,42,58,43,57,-0.176374165,0.201893479,-0.378267644,-0.201893479
S32,41,59,77,23,0.738846849,0.227544977,0.511301873,-0.227544977
S33,52,48,82,18,0.915365088,-0.050153583,0.965518671,0.050153583
S34,92,8,40,60,-0.253347103,-1.40507156,1.151724457,1.40507156
S35,46,54,63,37,0.331853346,0.100433721,0.231419626,-0.100433721
S36,28,72,69,31,0.495850347,0.582841507,-0.08699116,-0.582841507
S37,30,70,45,55,-0.125661347,0.524400513,-0.65006186,-0.524400513
S38,49,51,78,22,0.772193214,0.025068908,0.747124306,-0.025068908
S39,66,34,50,50,0,-0.412463129,0.412463129,0.412463129
S40,32,68,85,15,1.036433389,0.467698799,0.56873459,-0.467698799
S01,66,34,59,41,0.227544977,-0.412463129,0.640008106,0.412463129
S02,61,39,74,26,0.643345405,-0.279319034,0.92266444,0.279319034
S03,65,35,37,63,-0.331853346,-0.385320466,0.05346712,0.385320466
S04,44,56,49,51,-0.025068908,0.150969215,-0.176038124,-0.150969215
S05,57,43,52,48,0.050153583,-0.176374165,0.226527748,0.176374165
S06,42,58,51,49,0.025068908,0.201893479,-0.176824571,-0.201893479
S07,29,71,65,35,0.385320466,0.55338472,-0.168064253,-0.55338472
S08,41,59,42,58,-0.201893479,0.227544977,-0.429438456,-0.227544977
S09,57,43,50,50,0,-0.176374165,0.176374165,0.176374165
S10,72,28,35,65,-0.385320466,-0.582841507,0.197521041,0.582841507
S11,63,37,36,64,-0.358458793,-0.331853346,-0.026605447,0.331853346
S12,20,80,64,36,0.358458793,0.841621234,-0.48316244,-0.841621234
S13,43,57,64,36,0.358458793,0.176374165,0.182084628,-0.176374165
S14,11,89,49,51,-0.025068908,1.22652812,-1.251597028,-1.22652812
S15,69,31,60,40,0.253347103,-0.495850347,0.74919745,0.495850347
S16,51,49,63,37,0.331853346,-0.025068908,0.356922255,0.025068908
S17,35,65,84,16,0.994457883,0.385320466,0.609137417,-0.385320466
S18,48,52,38,62,-0.305480788,0.050153583,-0.355634372,-0.050153583
S19,80,20,35,65,-0.385320466,-0.841621234,0.456300767,0.841621234
S20,64,36,41,59,-0.227544977,-0.358458793,0.130913817,0.358458793
S21,57,43,35,65,-0.385320466,-0.176374165,-0.208946302,0.176374165
S22,25,75,47,53,-0.075269862,0.67448975,-0.749759612,-0.67448975
S23,60,40,23,77,-0.738846849,-0.253347103,-0.485499746,0.253347103
S24,18,82,71,29,0.55338472,0.915365088,-0.361980368,-0.915365088
S25,52,48,38,62,-0.305480788,-0.050153583,-0.255327205,0.050153583
S26,68,32,27,73,-0.612812991,-0.467698799,-0.145114192,0.467698799
S27,40,60,63,37,0.331853346,0.253347103,0.078506243,-0.253347103
S28,55,45,28,72,-0.582841507,-0.125661347,-0.45718016,0.125661347
S29,7,93,89,11,1.22652812,1.475791028,-0.249262908,-1.475791028
S30,74,26,28,72,-0.582841507,-0.643345405,0.060503898,0.643345405
S31,42,58,49,51,-0.025068908,0.201893479,-0.226962387,-0.201893479
S32,88,12,26,74,-0.643345405,-1.174986792,0.531641387,1.174986792
S33,85,15,54,46,0.100433721,-1.036433389,1.13686711,1.036433389
S34,53,47,41,59,-0.227544977,-0.075269862,-0.152275115,0.075269862
S35,60,40,13,87,-1.126391129,-0.253347103,-0.873044026,0.253347103
S36,51,49,34,66,-0.412463129,-0.025068908,-0.387394221,0.025068908
S37,9,91,81,19,0.877896295,1.340755034,-0.462858739,-1.340755034
S38,50,50,37,63,-0.331853346,0,-0.331853346,0
S39,83,17,35,65,-0.385320466,-0.954165253,0.568844787,0.954165253
S40,89,11,15,85,-1.036433389,-1.22652812,0.190094731,1.22652812
S01,84,16,20,80,-0.841621234,-0.994457883,0.15283665,0.994457883
S02,26,74,63,37,0.331853346,0.643345405,-0.311492059,-0.643345405
S03,43,57,41,59,-0.227544977,0.176374165,-0.403919141,-0.176374165
S04,45,55,58,42,0.201893479,0.125661347,0.076232132,-0.125661347
S05,64,36,50,50,0,-0.358458793,0.358458793,0.358458793
S06,20,80,33,67,-0.439913166,0.841621234,-1.281534399,-0.841621234
S07,65,35,28,72,-0.582841507,-0.385320466,-0.197521041,0.385320466
S08,36,64,57,43,0.176374165,0.358458793,-0.182084628,-0.358458793
S09,39,61,24,76,-0.706302563,0.279319034,-0.985621597,-0.279319034
S10,54,46,32,68,-0.467698799,-0.100433721,-0.367265079,0.100433721
S11,62,38,16,84,-0.994457883,-0.305480788,-0.688977095,0.305480788
S12,51,49,60,40,0.253347103,-0.025068908,0.278416011,0.025068908
S13,52,48,37,63,-0.331853346,-0.050153583,-0.281699763,0.050153583
S14,70,30,44,56,-0.150969215,-0.524400513,0.373431297,0.524400513
S15,62,38,36,64,-0.358458793,-0.305480788,-0.052978005,0.305480788
S16,48,52,44,56,-0.150969215,0.050153583,-0.201122799,-0.050153583
S17,43,57,78,22,0.772193214,0.176374165,0.595819049,-0.176374165
S18,54,46,22,78,-0.772193214,-0.100433721,-0.671759494,0.100433721
S19,74,26,35,65,-0.385320466,-0.643345405,0.258024939,0.643345405
S20,37,63,46,54,-0.100433721,0.331853346,-0.432287067,-0.331853346
S21,85,15,43,57,-0.176374165,-1.036433389,0.860059225,1.036433389
S22,31,69,78,22,0.772193214,0.495850347,0.276342867,-0.495850347
S23,48,52,33,67,-0.439913166,0.050153583,-0.490066749,-0.050153583
S24,75,25,23,77,-0.738846849,-0.67448975,-0.064357099,0.67448975
S25,52,48,58,42,0.201893479,-0.050153583,0.252047063,0.050153583
S26,30,70,80,20,0.841621234,0.524400513,0.317220721,-0.524400513
S27,73,27,28,72,-0.582841507,-0.612812991,0.029971484,0.612812991
S28,55,45,53,47,0.075269862,-0.125661347,0.200931209,0.125661347
S29,55,45,70,30,0.524400513,-0.125661347,0.65006186,0.125661347
S30,20,80,83,17,0.954165253,0.841621234,0.11254402,-0.841621234
S31,67,33,20,80,-0.841621234,-0.439913166,-0.401708068,0.439913166
S32,40,60,41,59,-0.227544977,0.253347103,-0.48089208,-0.253347103
S33,79,21,33,67,-0.439913166,-0.806421247,0.366508081,0.806421247
S34,58,42,55,45,0.125661347,-0.201893479,0.327554826,0.201893479
S35,79,21,41,59,-0.227544977,-0.806421247,0.57887627,0.806421247
S36,90,10,8,92,-1.40507156,-1.281551566,-0.123519995,1.281551566
S37,40,60,38,62,-0.305480788,0.253347103,-0.558827891,-0.253347103
S38,59,41,26,74,-0.643345405,-0.227544977,-0.415800429,0.227544977
S39,51,49,16,84,-0.994457883,-0.025068908,-0.969388975,0.025068908
S40,18,82,24,76,-0.706302563,0.915365088,-1.621667651,-0.915365088
S01,38,62,76,24,0.706302563,0.305480788,0.400821775,-0.305480788
S02,39,61,47,53,-0.075269862,0.279319034,-0.354588897,-0.279319034
S03,55,45,20,80,-0.841621234,-0.125661347,-0.715959887,0.125661347
S04,85,15,48,52,-0.050153583,-1.036433389,0.986279806,1.036433389
S05,66,34,36,64,-0.358458793,-0.412463129,0.054004336,0.412463129
S06,31,69,75,25,0.67448975,0.495850347,0.178639403,-0.495850347
S07,49,51,42,58,-0.201893479,0.025068908,-0.226962387,-0.025068908
S08,63,37,69,31,0.495850347,-0.331853346,0.827703694,0.331853346
S09,51,49,62,38,0.305480788,-0.025068908,0.330549696,0.025068908
S10,68,32,21,79,-0.806421247,-0.467698799,-0.338722448,0.467698799
S11,86,14,19,81,-0.877896295,-1.080319341,0.202423046,1.080319341
S12,60,40,14,86,-1.080319341,-0.253347103,-0.826972238,0.253347103
S13,80,20,15,85,-1.036433389,-0.841621234,-0.194812156,0.841621234
S14,66,34,34,66,-0.412463129,-0.412463129,0,0.412463129
S15,62,38,59,41,0.227544977,-0.305480788,0.533025765,0.305480788
S16,88,12,52,48,0.050153583,-1.174986792,1.225140376,1.174986792
S17,39,61,26,74,-0.643345405,0.279319034,-0.92266444,-0.279319034
S18,87,13,37,63,-0.331853346,-1.126391129,0.794537783,1.126391129
S19,46,54,65,35,0.385320466,0.100433721,0.284886746,-0.100433721
S20,73,27,29,71,-0.55338472,-0.612812991,0.059428271,0.612812991
S21,65,35,70,30,0.524400513,-0.385320466,0.909720979,0.385320466
S22,54,46,84,16,0.994457883,-0.100433721,1.094891604,0.100433721
S23,62,38,33,67,-0.439913166,-0.305480788,-0.134432378,0.305480788
S24,33,67,76,24,0.706302563,0.439913166,0.266389397,-0.439913166
S25,27,73,78,22,0.772193214,0.612812991,0.159380223,-0.612812991
S26,13,87,70,30,0.524400513,1.126391129,-0.601990616,-1.126391129
S27,76,24,34,66,-0.412463129,-0.706302563,0.293839433,0.706302563
S28,55,45,38,62,-0.305480788,-0.125661347,-0.179819441,0.125661347
S29,22,78,88,12,1.174986792,0.772193214,0.402793578,-0.772193214
S30,42,58,50,50,0,0.201893479,-0.201893479,-0.201893479
S31,73,27,25,75,-0.67448975,-0.612812991,-0.061676759,0.612812991
S32,67,33,39,61,-0.279319034,-0.439913166,0.160594131,0.439913166
S33,33,67,39,61,-0.279319034,0.439913166,-0.7192322,-0.439913166
S34,49,51,29,71,-0.55338472,0.025068908,-0.578453628,-0.025068908
S35,50,50,57,43,0.176374165,0,0.176374165,0
S36,74,26,24,76,-0.706302563,-0.643345405,-0.062957157,0.643345405
S37,74,26,78,22,0.772193214,-0.643345405,1.41553862,0.643345405
S38,27,73,76,24,0.706302563,0.612812991,0.093489572,-0.612812991
S39,40,60,57,43,0.176374165,0.253347103,-0.076972938,-0.253347103
S40,62,38,24,76,-0.706302563,-0.305480788,-0.400821775,0.305480788
S01,35,65,58,42,0.201893479,0.385320466,-0.183426987,-0.385320466
S02,14,86,66,34,0.412463129,1.080319341,-0.667856211,-1.080319341
S03,44,56,66,34,0.412463129,0.150969215,0.261493914,-0.150969215
S04,29,71,65,35,0.385320466,0.55338472,-0.168064253,-0.55338472
S05,49,51,11,89,-1.22652812,0.025068908,-1.251597028,-0.025068908
S06,56,44,67,33,0.439913166,-0.150969215,0.590882381,0.150969215
S07,12,88,80,20,0.841621234,1.174986792,-0.333365558,-1.174986792
S08,55,45,20,80,-0.841621234,-0.125661347,-0.715959887,0.125661347
S09,38,62,70,30,0.524400513,0.305480788,0.218919725,-0.305480788
S10,29,71,90,10,1.281551566,0.55338472,0.728166846,-0.55338472
S11,61,39,21,79,-0.806421247,-0.279319034,-0.527102213,0.279319034
S12,57,43,55,45,0.125661347,-0.176374165,0.302035512,0.176374165
S13,69,31,33,67,-0.439913166,-0.495850347,0.055937182,0.495850347
